bbox,content,interactivity,source,type,bbox_parsed
"[0.6702158451080322, 0.13323839008808136, 0.7091692686080933, 0.16420120000839233]",Shuffle ,True,box_yolo_content_ocr,icon,"[0.6702158451080322, 0.13323839008808136, 0.7091692686080933, 0.16420120000839233]"
"[0.023999273777008057, 0.0, 0.08591402322053909, 0.02904706448316574]",DuckDuckGo ,True,box_yolo_content_ocr,icon,"[0.023999273777008057, 0.0, 0.08591402322053909, 0.02904706448316574]"
"[0.2876197099685669, 0.19558073580265045, 0.4985078275203705, 0.23221057653427124]", Jane Doe ,True,box_yolo_content_ocr,icon,"[0.2876197099685669, 0.19558073580265045, 0.4985078275203705, 0.23221057653427124]"
"[0.8679266571998596, 0.0, 0.8842718601226807, 0.029726900160312653]",Q ,True,box_yolo_content_ocr,icon,"[0.8679266571998596, 0.0, 0.8842718601226807, 0.029726900160312653]"
"[0.13603903353214264, 0.0, 0.1634473204612732, 0.028937261551618576]",View ,True,box_yolo_content_ocr,icon,"[0.13603903353214264, 0.0, 0.1634473204612732, 0.028937261551618576]"
"[0.9092495441436768, 0.0, 0.9955940246582031, 0.02821539156138897]",Wed Sep 17 3:57PM ,True,box_yolo_content_ocr,icon,"[0.9092495441436768, 0.0, 0.9955940246582031, 0.02821539156138897]"
"[0.10994948446750641, 0.0, 0.13468441367149353, 0.029291171580553055]",Edit ,True,box_yolo_content_ocr,icon,"[0.10994948446750641, 0.0, 0.13468441367149353, 0.029291171580553055]"
"[0.16479504108428955, 0.0, 0.20040443539619446, 0.029629675671458244]",History ,True,box_yolo_content_ocr,icon,"[0.16479504108428955, 0.0, 0.20040443539619446, 0.029629675671458244]"
"[0.20102094113826752, 0.0, 0.2514209449291229, 0.029093753546476364]", Bookmarks ,True,box_yolo_content_ocr,icon,"[0.20102094113826752, 0.0, 0.2514209449291229, 0.029093753546476364]"
"[0.2918851971626282, 0.0, 0.31955742835998535, 0.028818141669034958]",Help ,True,box_yolo_content_ocr,icon,"[0.2918851971626282, 0.0, 0.31955742835998535, 0.028818141669034958]"
"[9.050369408214465e-05, 0.029686149209737778, 0.04545300453901291, 0.06426601111888885]",A red and yellow spot.,True,box_yolo_content_yolo,icon,"[9.050369408214465e-05, 0.029686149209737778, 0.04545300453901291, 0.06426601111888885]"
"[0.7946070432662964, 0.0010323956375941634, 0.8198168277740479, 0.02895139344036579]",A rectangle shape with a slight angle.,True,box_yolo_content_yolo,icon,"[0.7946070432662964, 0.0010323956375941634, 0.8198168277740479, 0.02895139344036579]"
"[0.8886919617652893, 0.0, 0.9075106382369995, 0.028988879173994064]",A simple switch or switch function.,True,box_yolo_content_yolo,icon,"[0.8886919617652893, 0.0, 0.9075106382369995, 0.028988879173994064]"
"[0.002698946977034211, 0.0, 0.025124311447143555, 0.02922089211642742]",Apple icon in a dark background.,True,box_yolo_content_yolo,icon,"[0.002698946977034211, 0.0, 0.025124311447143555, 0.02922089211642742]"
"[0.8225573897361755, 0.0, 0.843934178352356, 0.030437977984547615]",A power or charge symbol.,True,box_yolo_content_yolo,icon,"[0.8225573897361755, 0.0, 0.843934178352356, 0.030437977984547615]"
"[0.19149205088615417, 0.03551213815808296, 0.2042236030101776, 0.059398360550403595]",A simple symbol or design element.,True,box_yolo_content_yolo,icon,"[0.19149205088615417, 0.03551213815808296, 0.2042236030101776, 0.059398360550403595]"
"[0.8479413390159607, 0.0, 0.8661866188049316, 0.030710067600011826]",Wi-Fi signal.,True,box_yolo_content_yolo,icon,"[0.8479413390159607, 0.0, 0.8661866188049316, 0.030710067600011826]"
"[0.04072153568267822, 0.07009732723236084, 0.05831163749098778, 0.10420495271682739]",Refresh or restart function.,True,box_yolo_content_yolo,icon,"[0.04072153568267822, 0.07009732723236084, 0.05831163749098778, 0.10420495271682739]"
"[0.7215038537979126, 0.07425239682197571, 0.7375454306602478, 0.1026834100484848]",A circle or circle with a cursor pointing to the right.,True,box_yolo_content_yolo,icon,"[0.7215038537979126, 0.07425239682197571, 0.7375454306602478, 0.1026834100484848]"
"[0.006543136667460203, 0.06961088627576828, 0.023952873423695564, 0.10462862253189087]","the back arrow or ""back"" function.",True,box_yolo_content_yolo,icon,"[0.006543136667460203, 0.06961088627576828, 0.023952873423695564, 0.10462862253189087]"
"[0.7167018055915833, 0.0027188395615667105, 0.7318335771560669, 0.02740153856575489]",A pause button or play button.,True,box_yolo_content_yolo,icon,"[0.7167018055915833, 0.0027188395615667105, 0.7318335771560669, 0.02740153856575489]"
"[0.17044340074062347, 0.03597221150994301, 0.18529778718948364, 0.05988818407058716]",Close or cancel function.,True,box_yolo_content_yolo,icon,"[0.17044340074062347, 0.03597221150994301, 0.18529778718948364, 0.05988818407058716]"
"[0.2634417712688446, 0.07530166953802109, 0.2779957950115204, 0.10142196714878082]",A symbol or symbol related to mass transit or mass transit.,True,box_yolo_content_yolo,icon,"[0.2634417712688446, 0.07530166953802109, 0.2779957950115204, 0.10142196714878082]"
"[0.08618605881929398, 0.0, 0.10853590071201324, 0.029673703014850616]",File or file management tool.,True,box_yolo_content_yolo,icon,"[0.08618605881929398, 0.0, 0.10853590071201324, 0.029673703014850616]"
"[0.7367534637451172, 0.004297579638659954, 0.7524858117103577, 0.02652033045887947]",A thumbs up symbol.,True,box_yolo_content_yolo,icon,"[0.7367534637451172, 0.004297579638659954, 0.7524858117103577, 0.02652033045887947]"
"[0.7741509675979614, 0.0, 0.7919633388519287, 0.030114319175481796]",A simple menu or add-down menu.,True,box_yolo_content_yolo,icon,"[0.7741509675979614, 0.0, 0.7919633388519287, 0.030114319175481796]"
"[0.02343123033642769, 0.06903240829706192, 0.04113349691033363, 0.1040988340973854]",A straight line or arrow.,True,box_yolo_content_yolo,icon,"[0.02343123033642769, 0.06903240829706192, 0.04113349691033363, 0.1040988340973854]"
"[0.7559189200401306, 0.00046018004650250077, 0.7706100940704346, 0.02972373180091381]",A play button or symbol.,True,box_yolo_content_yolo,icon,"[0.7559189200401306, 0.00046018004650250077, 0.7706100940704346, 0.02972373180091381]"
"[0.6764247417449951, 0.002401571022346616, 0.6916599273681641, 0.029217930510640144]",A hand gesture or gesture.,True,box_yolo_content_yolo,icon,"[0.6764247417449951, 0.002401571022346616, 0.6916599273681641, 0.029217930510640144]"
"[0.6956459283828735, 0.0006673286552540958, 0.7129631042480469, 0.02917133830487728]",A low pixelated image or profile icon.,True,box_yolo_content_yolo,icon,"[0.6956459283828735, 0.0006673286552540958, 0.7129631042480469, 0.02917133830487728]"
"[0.9786125421524048, 0.03356378898024559, 0.9938236474990845, 0.060778625309467316]",A profile or profile shot.,True,box_yolo_content_yolo,icon,"[0.9786125421524048, 0.03356378898024559, 0.9938236474990845, 0.060778625309467316]"
"[0.9806480407714844, 0.0732947587966919, 0.9941723346710205, 0.09780099987983704]",A simple simple marker.,True,box_yolo_content_yolo,icon,"[0.9806480407714844, 0.0732947587966919, 0.9941723346710205, 0.09780099987983704]"
"[0.0, 0.06755711883306503, 0.005145796574652195, 0.10733082890510559]",unanswerable,True,box_yolo_content_yolo,icon,"[0.0, 0.06755711883306503, 0.005145796574652195, 0.10733082890510559]"
"[0.9930050373077393, 0.07097996771335602, 0.9997532367706299, 0.10088971257209778]",unanswerable,True,box_yolo_content_yolo,icon,"[0.9930050373077393, 0.07097996771335602, 0.9997532367706299, 0.10088971257209778]"
