bbox,content,interactivity,source,type,bbox_parsed
"[0.27922454476356506, 0.5608773231506348, 0.31134259700775146, 0.5787824392318726]",storage).,False,box_ocr_content_ocr,text,"[0.27922454476356506, 0.5608773231506348, 0.31134259700775146, 0.5787824392318726]"
"[0.27199074625968933, 0.5837063789367676, 0.37818285822868347, 0.6002686023712158]", Fixed shell.sh to robustly,False,box_ocr_content_ocr,text,"[0.27199074625968933, 0.5837063789367676, 0.37818285822868347, 0.6002686023712158]"
"[0.27719905972480774, 0.6002686023712158, 0.37702545523643494, 0.6217547059059143]",base64-encode paths with,False,box_ocr_content_ocr,text,"[0.27719905972480774, 0.6002686023712158, 0.37702545523643494, 0.6217547059059143]"
"[0.27922454476356506, 0.6217547059059143, 0.3072916567325592, 0.6383169293403625]",spaces.,False,box_ocr_content_ocr,text,"[0.27922454476356506, 0.6217547059059143, 0.3072916567325592, 0.6383169293403625]"
"[0.27199074625968933, 0.6396598219871521, 0.39265045523643494, 0.6611459255218506]", Verified end-to-end; got parsed,False,box_ocr_content_ocr,text,"[0.27199074625968933, 0.6396598219871521, 0.39265045523643494, 0.6611459255218506]"
"[0.27806714177131653, 0.6580125093460083, 0.39380785822868347, 0.6777081489562988]",elements and saved files locally.,False,box_ocr_content_ocr,text,"[0.27806714177131653, 0.6580125093460083, 0.39380785822868347, 0.6777081489562988]"
"[0.0011574074160307646, 0.7090420722961426, 0.06655092537403107, 0.7269471883773804]","t HTTP/1.1"" 200 -",False,box_ocr_content_ocr,text,"[0.0011574074160307646, 0.7090420722961426, 0.06655092537403107, 0.7269471883773804]"
"[0.0011574074160307646, 0.7846911549568176, 0.07089120149612427, 0.8008057475090027]","t HTTP/1.1"" 200 -",False,box_ocr_content_ocr,text,"[0.0011574074160307646, 0.7846911549568176, 0.07089120149612427, 0.8008057475090027]"
"[0.2760416567325592, 0.7994628548622131, 0.3072916567325592, 0.8173679709434509]",> 2 Files,False,box_ocr_content_ocr,text,"[0.2760416567325592, 0.7994628548622131, 0.3072916567325592, 0.8173679709434509]"
"[0.36255785822868347, 0.8272157311439514, 0.39699074625968933, 0.8455684781074524]",31.6% O,False,box_ocr_content_ocr,text,"[0.36255785822868347, 0.8272157311439514, 0.39699074625968933, 0.8455684781074524]"
"[0.0011574074160307646, 0.8603401780128479, 0.07089120149612427, 0.8782452940940857]","t HTTP/1.1"" 200 -",False,box_ocr_content_ocr,text,"[0.0011574074160307646, 0.8603401780128479, 0.07089120149612427, 0.8782452940940857]"
"[0.27285879850387573, 0.8849596977233887, 0.35098379850387573, 0.9077886939048767]",0 I  gpt-5-low Q,False,box_ocr_content_ocr,text,"[0.27285879850387573, 0.8849596977233887, 0.35098379850387573, 0.9077886939048767]"
"[0.24594907462596893, 0.9261414408683777, 0.28530094027519226, 0.9422560334205627]",Cursor Tab,False,box_ocr_content_ocr,text,"[0.24594907462596893, 0.9261414408683777, 0.28530094027519226, 0.9422560334205627]"
"[0.29050925374031067, 0.9261414408683777, 0.38223379850387573, 0.9422560334205627]", Kilo Code Autocomplete,False,box_ocr_content_ocr,text,"[0.29050925374031067, 0.9261414408683777, 0.38223379850387573, 0.9422560334205627]"
"[0.7644675970077515, 0.9440465569496155, 0.8197337985038757, 0.9673231840133667]",DuckDuckGo,False,box_ocr_content_ocr,text,"[0.7644675970077515, 0.9440465569496155, 0.8197337985038757, 0.9673231840133667]"
"[0.7321924567222595, 0.19462765753269196, 0.9425169825553894, 0.23175205290317535]",John Doe ,True,box_yolo_content_ocr,icon,"[0.7321924567222595, 0.19462765753269196, 0.9425169825553894, 0.23175205290317535]"
"[0.7325137257575989, 0.2592960000038147, 0.9430519938468933, 0.2938830554485321]",Jane Doe ,True,box_yolo_content_ocr,icon,"[0.7325137257575989, 0.2592960000038147, 0.9430519938468933, 0.2938830554485321]"
"[0.5820233225822449, 0.028464829549193382, 0.7033883333206177, 0.06288991868495941]",Dynamic Online Form ,True,box_yolo_content_ocr,icon,"[0.5820233225822449, 0.028464829549193382, 0.7033883333206177, 0.06288991868495941]"
"[0.4433307647705078, 0.02828439511358738, 0.5842783451080322, 0.06382675468921661]", New Tab ,True,box_yolo_content_ocr,icon,"[0.4433307647705078, 0.02828439511358738, 0.5842783451080322, 0.06382675468921661]"
"[0.2793605327606201, 0.20520327985286713, 0.39863458275794983, 0.23169027268886566]",$ shellscript ,True,box_yolo_content_ocr,icon,"[0.2793605327606201, 0.20520327985286713, 0.39863458275794983, 0.23169027268886566]"
"[0.27911075949668884, 0.22991842031478882, 0.3989322781562805, 0.2585950791835785]", bash /Users/nasimo/Documen ,True,box_yolo_content_ocr,icon,"[0.27911075949668884, 0.22991842031478882, 0.3989322781562805, 0.2585950791835785]"
"[0.26629558205604553, 0.09389345347881317, 0.40084347128868103, 0.14278578758239746]", the sheelscript is called shell.sh lets run it ,True,box_yolo_content_ocr,icon,"[0.26629558205604553, 0.09389345347881317, 0.40084347128868103, 0.14278578758239746]"
"[0.2624463140964508, 0.06502581387758255, 0.3628650903701782, 0.08833426982164383]",Make a curl request locally ,True,box_yolo_content_ocr,icon,"[0.2624463140964508, 0.06502581387758255, 0.3628650903701782, 0.08833426982164383]"
"[0.2698509693145752, 0.823250949382782, 0.3263786733150482, 0.8450550436973572]",@ Add Context ,True,box_yolo_content_ocr,icon,"[0.2698509693145752, 0.823250949382782, 0.3263786733150482, 0.8450550436973572]"
"[0.26981812715530396, 0.4564312696456909, 0.3985545337200165, 0.48394355177879333]",$ shellscript ,True,box_yolo_content_ocr,icon,"[0.26981812715530396, 0.4564312696456909, 0.3985545337200165, 0.48394355177879333]"
"[0.316110223531723, 0.0, 0.4059532582759857, 0.029695317149162292]",Wed Sep 17 4:33 PM ,True,box_yolo_content_ocr,icon,"[0.316110223531723, 0.0, 0.4059532582759857, 0.029695317149162292]"
"[0.2786862850189209, 0.2917342782020569, 0.3974623382091522, 0.31079018115997314]",:local_store/local/iphone_202 ,True,box_yolo_content_ocr,icon,"[0.2786862850189209, 0.2917342782020569, 0.3974623382091522, 0.31079018115997314]"
"[0.27968189120292664, 0.33281391859054565, 0.39554691314697266, 0.34974342584609985]",:local_store/local/iphone_202 ,True,box_yolo_content_ocr,icon,"[0.27968189120292664, 0.33281391859054565, 0.39554691314697266, 0.34974342584609985]"
"[0.26651695370674133, 0.6898162364959717, 0.336367666721344, 0.7181648015975952]",E Review Changes ,True,box_yolo_content_ocr,icon,"[0.26651695370674133, 0.6898162364959717, 0.336367666721344, 0.7181648015975952]"
"[0.27783504128456116, 0.40808814764022827, 0.37861934304237366, 0.4244552254676819]",5_08_22_215147/bbox.csv ,True,box_yolo_content_ocr,icon,"[0.27783504128456116, 0.40808814764022827, 0.37861934304237366, 0.4244552254676819]"
"[0.27809956669807434, 0.1413111686706543, 0.3988277018070221, 0.17850926518440247]",PORT=8080 python app_local ,True,box_yolo_content_ocr,icon,"[0.27809956669807434, 0.1413111686706543, 0.3988277018070221, 0.17850926518440247]"
"[0.27047649025917053, 0.48289528489112854, 0.39853981137275696, 0.5098202228546143]","curl ""http://localhost:8080/ ",True,box_yolo_content_ocr,icon,"[0.27047649025917053, 0.48289528489112854, 0.39853981137275696, 0.5098202228546143]"
"[0.27025362849235535, 0.8462011218070984, 0.3957279324531555, 0.8713500499725342]","Write, @ for context, / for ",True,box_yolo_content_ocr,icon,"[0.27025362849235535, 0.8462011218070984, 0.3957279324531555, 0.8713500499725342]"
"[0.27074530720710754, 0.0, 0.2931622564792633, 0.030973177403211594]",Wi-Fi signal.,True,box_yolo_content_yolo,icon,"[0.27074530720710754, 0.0, 0.2931622564792633, 0.030973177403211594]"
"[0.2938159704208374, 0.0, 0.3155537247657776, 0.03057722933590412]",A simple switch or switch function.,True,box_yolo_content_yolo,icon,"[0.2938159704208374, 0.0, 0.3155537247657776, 0.03057722933590412]"
"[0.246910959482193, 0.0, 0.27092209458351135, 0.030834125354886055]",A power or charge symbol.,True,box_yolo_content_yolo,icon,"[0.246910959482193, 0.0, 0.27092209458351135, 0.030834125354886055]"
"[0.21129049360752106, 0.0, 0.22848822176456451, 0.030644819140434265]",A profile or icon of a user profile.,True,box_yolo_content_yolo,icon,"[0.21129049360752106, 0.0, 0.22848822176456451, 0.030644819140434265]"
"[0.2285965532064438, 0.0, 0.2468269020318985, 0.030639836564660072]",A rectangle shape similar to a rectangle.,True,box_yolo_content_yolo,icon,"[0.2285965532064438, 0.0, 0.2468269020318985, 0.030639836564660072]"
"[0.4844699203968048, 0.06407381594181061, 0.5021855235099792, 0.10977334529161453]",Refresh or restart function.,True,box_yolo_content_yolo,icon,"[0.4844699203968048, 0.06407381594181061, 0.5021855235099792, 0.10977334529161453]"
"[0.10384050756692886, 0.9822928309440613, 0.13109005987644196, 1.0]",A website's route number.,True,box_yolo_content_yolo,icon,"[0.10384050756692886, 0.9822928309440613, 0.13109005987644196, 1.0]"
"[0.19099044799804688, 0.0, 0.21129217743873596, 0.03056265041232109]",A low profile or icon.,True,box_yolo_content_yolo,icon,"[0.19099044799804688, 0.0, 0.21129217743873596, 0.03056265041232109]"
"[0.44976380467414856, 0.06454107910394669, 0.4683970808982849, 0.10943812876939774]",back arrow,True,box_yolo_content_yolo,icon,"[0.44976380467414856, 0.06454107910394669, 0.4683970808982849, 0.10943812876939774]"
"[0.467971533536911, 0.06389570981264114, 0.4849223494529724, 0.10955489426851273]",A straight line or arrow.,True,box_yolo_content_yolo,icon,"[0.467971533536911, 0.06389570981264114, 0.4849223494529724, 0.10955489426851273]"
"[0.343938410282135, 0.9868547916412354, 0.36760422587394714, 1.0]",A simple logout or logout function.,True,box_yolo_content_yolo,icon,"[0.343938410282135, 0.9868547916412354, 0.36760422587394714, 1.0]"
"[0.07688957452774048, 0.9835314154624939, 0.10322641581296921, 1.0]",A website logo.,True,box_yolo_content_yolo,icon,"[0.07688957452774048, 0.9835314154624939, 0.10322641581296921, 1.0]"
"[0.31669843196868896, 0.9867721199989319, 0.34119951725006104, 1.0]",A blurry image or option to close or close a window.,True,box_yolo_content_yolo,icon,"[0.31669843196868896, 0.9867721199989319, 0.34119951725006104, 1.0]"
"[0.1501091569662094, 0.0, 0.17045336961746216, 0.030720440670847893]",A low pixelated angle or element that appears to be centered or centered.,True,box_yolo_content_yolo,icon,"[0.1501091569662094, 0.0, 0.17045336961746216, 0.030720440670847893]"
"[0.12971988320350647, 0.0, 0.1496182531118393, 0.030740153044462204]",A low pixelated icon or profile.,True,box_yolo_content_yolo,icon,"[0.12971988320350647, 0.0, 0.1496182531118393, 0.030740153044462204]"
"[0.38655731081962585, 0.030533239245414734, 0.40306881070137024, 0.060444414615631104]",A simple symbol or design.,True,box_yolo_content_yolo,icon,"[0.38655731081962585, 0.030533239245414734, 0.40306881070137024, 0.060444414615631104]"
"[0.1706533432006836, 0.0, 0.19022901356220245, 0.030728140845894814]",A simple icon or icon related to a website or application.,True,box_yolo_content_yolo,icon,"[0.1706533432006836, 0.0, 0.19022901356220245, 0.030728140845894814]"
"[0.22836218774318695, 0.06559468805789948, 0.2440459281206131, 0.08857683092355728]",A lock or padlock function.,True,box_yolo_content_yolo,icon,"[0.22836218774318695, 0.06559468805789948, 0.2440459281206131, 0.08857683092355728]"
"[0.37276655435562134, 0.030012883245944977, 0.38757073879241943, 0.06013134866952896]",A low profile or email icon.,True,box_yolo_content_yolo,icon,"[0.37276655435562134, 0.030012883245944977, 0.38757073879241943, 0.06013134866952896]"
"[0.23764601349830627, 0.9855117797851562, 0.260610967874527, 1.0]",A red circle with a white line going through it.,True,box_yolo_content_yolo,icon,"[0.23764601349830627, 0.9855117797851562, 0.260610967874527, 1.0]"
"[0.2632356584072113, 0.9859346151351929, 0.28766006231307983, 1.0]",A thumbs up or thumbs down.,True,box_yolo_content_yolo,icon,"[0.2632356584072113, 0.9859346151351929, 0.28766006231307983, 1.0]"
"[0.20991824567317963, 0.986283004283905, 0.2349305897951126, 1.0]",The name of a web browser.,True,box_yolo_content_yolo,icon,"[0.20991824567317963, 0.986283004283905, 0.2349305897951126, 1.0]"
"[0.29011887311935425, 0.9863960146903992, 0.3135196268558502, 1.0]",A simple log cabin or log cabin layout.,True,box_yolo_content_yolo,icon,"[0.29011887311935425, 0.9863960146903992, 0.3135196268558502, 1.0]"
"[0.384257435798645, 0.6945737600326538, 0.39746105670928955, 0.716109037399292]",unanswerable,True,box_yolo_content_yolo,icon,"[0.384257435798645, 0.6945737600326538, 0.39746105670928955, 0.716109037399292]"
"[0.2448461651802063, 0.06638914346694946, 0.25870057940483093, 0.08814678341150284]",Close or cancel action.,True,box_yolo_content_yolo,icon,"[0.2448461651802063, 0.06638914346694946, 0.25870057940483093, 0.08814678341150284]"
"[0.3894173800945282, 0.923130214214325, 0.39999276399612427, 0.9406026601791382]",A simple profile or icon.,True,box_yolo_content_yolo,icon,"[0.3894173800945282, 0.923130214214325, 0.39999276399612427, 0.9406026601791382]"
"[0.3418002724647522, 0.02988436631858349, 0.3569173514842987, 0.05976487323641777]",A rectangle shape with a slight angle.,True,box_yolo_content_yolo,icon,"[0.3418002724647522, 0.02988436631858349, 0.3569173514842987, 0.05976487323641777]"
"[0.35717469453811646, 0.02964552491903305, 0.37238308787345886, 0.060319606214761734]",loading screen or screen shot.,True,box_yolo_content_yolo,icon,"[0.35717469453811646, 0.02964552491903305, 0.37238308787345886, 0.060319606214761734]"
"[0.9520089030265808, 0.9797521829605103, 0.9769238829612732, 1.0]",A sticky note or sticky note.,True,box_yolo_content_yolo,icon,"[0.9520089030265808, 0.9797521829605103, 0.9769238829612732, 1.0]"
"[0.13281753659248352, 0.9840700030326843, 0.15587599575519562, 1.0]",A computer or desktop browser.,True,box_yolo_content_yolo,icon,"[0.13281753659248352, 0.9840700030326843, 0.15587599575519562, 1.0]"
"[0.3700132966041565, 0.9867011308670044, 0.3945557177066803, 1.0]",A file folder.,True,box_yolo_content_yolo,icon,"[0.3700132966041565, 0.9867011308670044, 0.3945557177066803, 1.0]"
"[0.22567442059516907, 0.40469908714294434, 0.2378038614988327, 0.42165327072143555]",A simple navigation tool.,True,box_yolo_content_yolo,icon,"[0.22567442059516907, 0.40469908714294434, 0.2378038614988327, 0.42165327072143555]"
"[0.6884880065917969, 0.9827917218208313, 0.7181505560874939, 1.0]",A hand reaching out with a red circle with the number 3.,True,box_yolo_content_yolo,icon,"[0.6884880065917969, 0.9827917218208313, 0.7181505560874939, 1.0]"
"[0.21158383786678314, 0.4047670066356659, 0.22229526937007904, 0.4224978983402252]",unanswerable,True,box_yolo_content_yolo,icon,"[0.21158383786678314, 0.4047670066356659, 0.22229526937007904, 0.4224978983402252]"
"[0.9220144748687744, 0.9808820486068726, 0.9504671692848206, 1.0]",A blurry option.,True,box_yolo_content_yolo,icon,"[0.9220144748687744, 0.9808820486068726, 0.9504671692848206, 1.0]"
"[0.05139219015836716, 0.9856013655662537, 0.07500991225242615, 1.0]","A simple, flat, rounded, rectangular object.",True,box_yolo_content_yolo,icon,"[0.05139219015836716, 0.9856013655662537, 0.07500991225242615, 1.0]"
"[0.35721200704574585, 0.693898618221283, 0.37042659521102905, 0.7167220711708069]",A simple symbol or symbol associated with no entry or profile.,True,box_yolo_content_yolo,icon,"[0.35721200704574585, 0.693898618221283, 0.37042659521102905, 0.7167220711708069]"
"[0.24035890400409698, 0.404602587223053, 0.2540924549102783, 0.42383062839508057]",A close or cancel button.,True,box_yolo_content_yolo,icon,"[0.24035890400409698, 0.404602587223053, 0.2540924549102783, 0.42383062839508057]"
"[0.3970499336719513, 0.986815333366394, 0.4207269847393036, 1.0]",A single line or finials.,True,box_yolo_content_yolo,icon,"[0.3970499336719513, 0.986815333366394, 0.4207269847393036, 1.0]"
"[0.15740397572517395, 0.9857892394065857, 0.18147794902324677, 1.0]",A green icon or profile.,True,box_yolo_content_yolo,icon,"[0.15740397572517395, 0.9857892394065857, 0.18147794902324677, 1.0]"
"[0.36975935101509094, 0.6942890286445618, 0.38286063075065613, 0.7159428596496582]",A rectangle shape similar to a square.,True,box_yolo_content_yolo,icon,"[0.36975935101509094, 0.6942890286445618, 0.38286063075065613, 0.7159428596496582]"
"[0.024441812187433243, 0.9856559038162231, 0.04806545376777649, 1.0]",A pen sticking out of a computer screen.,True,box_yolo_content_yolo,icon,"[0.024441812187433243, 0.9856559038162231, 0.04806545376777649, 1.0]"
"[0.7042927145957947, 0.06917192786931992, 0.7236583828926086, 0.10452789813280106]",A symbol or logo that represents the element or symbolize balance.,True,box_yolo_content_yolo,icon,"[0.7042927145957947, 0.06917192786931992, 0.7236583828926086, 0.10452789813280106]"
"[0.7037098407745361, 0.0331663116812706, 0.7197604775428772, 0.062455158680677414]",Close or cancel function.,True,box_yolo_content_yolo,icon,"[0.7037098407745361, 0.0331663116812706, 0.7197604775428772, 0.062455158680677414]"
"[0.42351558804512024, 0.9868718385696411, 0.44656214118003845, 1.0]",A purple and white logo.,True,box_yolo_content_yolo,icon,"[0.42351558804512024, 0.9868718385696411, 0.44656214118003845, 1.0]"
"[0.37531280517578125, 0.062082432210445404, 0.38859808444976807, 0.08790498226881027]",Refresh or cancel.,True,box_yolo_content_yolo,icon,"[0.37531280517578125, 0.062082432210445404, 0.38859808444976807, 0.08790498226881027]"
"[0.44927942752838135, 0.9859979748725891, 0.47272950410842896, 1.0]",A symbol or logo.,True,box_yolo_content_yolo,icon,"[0.44927942752838135, 0.9859979748725891, 0.47272950410842896, 1.0]"
"[0.47629961371421814, 0.9858197569847107, 0.4991792142391205, 1.0]",A horizontal or horizontal orientation.,True,box_yolo_content_yolo,icon,"[0.47629961371421814, 0.9858197569847107, 0.4991792142391205, 1.0]"
"[0.3836149275302887, 0.8845197558403015, 0.39742496609687805, 0.9070289134979248]",A blurry motion blur.,True,box_yolo_content_yolo,icon,"[0.3836149275302887, 0.8845197558403015, 0.39742496609687805, 0.9070289134979248]"
"[0.6631779074668884, 0.9854744076728821, 0.6862301230430603, 1.0]",A blue icon or icon.,True,box_yolo_content_yolo,icon,"[0.6631779074668884, 0.9854744076728821, 0.6862301230430603, 1.0]"
"[0.3453655540943146, 0.6966086626052856, 0.35568803548812866, 0.7141215205192566]",A simple simple symbol or symbol.,True,box_yolo_content_yolo,icon,"[0.3453655540943146, 0.6966086626052856, 0.35568803548812866, 0.7141215205192566]"
"[0.36333757638931274, 0.06240665912628174, 0.3748056888580322, 0.08861424773931503]",white plus sign,True,box_yolo_content_yolo,icon,"[0.36333757638931274, 0.06240665912628174, 0.3748056888580322, 0.08861424773931503]"
"[0.3892704248428345, 0.06202966719865799, 0.40176716446876526, 0.08833430707454681]",unanswerable,True,box_yolo_content_yolo,icon,"[0.3892704248428345, 0.06202966719865799, 0.40176716446876526, 0.08833430707454681]"
"[0.5294195413589478, 0.9860390424728394, 0.5534613132476807, 1.0]",unanswerable,True,box_yolo_content_yolo,icon,"[0.5294195413589478, 0.9860390424728394, 0.5534613132476807, 1.0]"
"[0.18330059945583344, 0.9845719337463379, 0.2078525871038437, 1.0]",A fast moving light or neon yellow light.,True,box_yolo_content_yolo,icon,"[0.18330059945583344, 0.9845719337463379, 0.2078525871038437, 1.0]"
"[0.635614275932312, 0.9848547577857971, 0.6607679724693298, 1.0]",A computer mouse's profile.,True,box_yolo_content_yolo,icon,"[0.635614275932312, 0.9848547577857971, 0.6607679724693298, 1.0]"
"[0.36885276436805725, 0.8856689929962158, 0.3808300793170929, 0.9055742025375366]",A low angle or profile icon.,True,box_yolo_content_yolo,icon,"[0.36885276436805725, 0.8856689929962158, 0.3808300793170929, 0.9055742025375366]"
"[0.8864962458610535, 0.9856048822402954, 0.9118086695671082, 1.0]",A low angle or low angle view.,True,box_yolo_content_yolo,icon,"[0.8864962458610535, 0.9856048822402954, 0.9118086695671082, 1.0]"
"[0.5020316243171692, 0.9845941066741943, 0.5264979600906372, 1.0]",A computer or desktop browser icon.,True,box_yolo_content_yolo,icon,"[0.5020316243171692, 0.9845941066741943, 0.5264979600906372, 1.0]"
"[0.7249904274940491, 0.9832437038421631, 0.7513549327850342, 1.0]",A red square mark indicating someone's profile or profile.,True,box_yolo_content_yolo,icon,"[0.7249904274940491, 0.9832437038421631, 0.7513549327850342, 1.0]"
"[0.24911940097808838, 0.44673022627830505, 0.25761279463768005, 0.4700601100921631]",a thumbs up or thumbs down.,True,box_yolo_content_yolo,icon,"[0.24911940097808838, 0.44673022627830505, 0.25761279463768005, 0.4700601100921631]"
"[0.6084263920783997, 0.9848311543464661, 0.6328854560852051, 1.0]",A thumbs up or thumbs down icon.,True,box_yolo_content_yolo,icon,"[0.6084263920783997, 0.9848311543464661, 0.6328854560852051, 1.0]"
"[0.5824863910675049, 0.9852986931800842, 0.6082329154014587, 1.0]","A simple, flat, rectangular window or icon.",True,box_yolo_content_yolo,icon,"[0.5824863910675049, 0.9852986931800842, 0.6082329154014587, 1.0]"
"[0.8581776022911072, 0.9856395125389099, 0.8844387531280518, 1.0]",A red marker indicating a specific location or location.,True,box_yolo_content_yolo,icon,"[0.8581776022911072, 0.9856395125389099, 0.8844387531280518, 1.0]"
